AccountNumber,DealNumber,Total_Amount,Total_Discount,Net_Total_Amount,Age in Days,Setup,Product,Deals_Per_Account
4389.0,278344.0,600.12,75.0,525.12,31,$1.00,Winback Listing B,1
4393.0,5987.0,349.65000000000003,0.0,349.65000000000003,3541,$49.95,Local Listing (City),1
4396.0,4228.0,588.0,0.0,588.0,3534,$49.00,Local Listing (City),1
4398.0,3859.0,1799.88,0.0,1799.88,2065,$149.99,Local Listing (City),1
4407.0,2735.0,1034.9,0.0,1034.9,3533,$0.00,Local Listing (City),1
4418.0,5600.0,479.88,0.0,479.88,3533,$75.00,Online Presence Package A,1
4419.0,5601.0,479.88,0.0,479.88,3533,$75.00,Online Presence Package B,1
4464.0,5707.0,599.4000000000001,0.0,599.4000000000001,3532,$49.95,Local Listing (City),1
4475.0,5875.0,599.4000000000001,0.0,599.4000000000001,3532,$150.00,Online Presence Package A,1
4476.0,5879.0,479.88,0.0,479.88,3532,$100.00,Online Presence Package A,1
4477.0,4300.0,599.4000000000001,0.0,599.4000000000001,3527,$150.00,Local Listing (City),1
4490.0,16137.0,240.0,0.0,240.0,1857,$20.00,Online Presence Package A,1
4502.0,260723.0,3599.88,809.96,2789.92,92,$24.98,Online Presence Package B,1
4520.0,6751.0,719.4000000000001,0.0,719.4000000000001,3501,$75.00,Local Listing (City),1
4522.0,179670.0,600.0,0.0,600.0,465,$49.99,Winback Listing B,1
4527.0,6879.0,599.4000000000001,0.0,599.4000000000001,3501,$149.95,Local Listing (City),1
4528.0,5296.0,480.0,0.0,480.0,3523,$49.95,Organic Listing,1
4529.0,5303.0,480.0,0.0,480.0,3523,$49.95,Organic Listing,1
4530.0,5305.0,480.0,0.0,480.0,3523,$49.95,Local Listing (City),1
4531.0,5307.0,480.0,0.0,480.0,3523,$49.95,Local Listing (City),1
4532.0,5308.0,480.0,0.0,480.0,3523,$49.95,Local Listing (City),1
4541.0,7457.0,948.0,0.0,948.0,3511,$199.00,Local Listing (City),1
4552.0,7786.0,599.4000000000001,0.0,599.4000000000001,3503,$49.95,Online Presence Package A,1
4553.0,7441.0,599.4000000000001,0.0,599.4000000000001,3501,$49.95,Local Listing (City),1
4568.0,7445.0,599.4000000000001,0.0,599.4000000000001,3501,$49.95,Local Listing (City),1
4574.0,7677.0,599.4000000000001,0.0,599.4000000000001,3501,$49.95,Online Presence Package A,1
4597.0,7788.0,600.0,0.0,600.0,3501,$50.00,Local Listing (City),1
4605.0,7982.0,599.4000000000001,0.0,599.4000000000001,3507,$150.00,Local Listing (City),1
4606.0,7090.0,49.95,0.0,49.95,3496,$49.95,Local Listing (City),2
4606.0,315005.0,1999.9,539.97,1459.93,30,$49.99,Amnesty Listing Easy Start B,2
4615.0,5070.0,599.4000000000001,0.0,599.4000000000001,3518,$49.95,Local Listing (City),1
4624.0,7933.0,599.4000000000001,0.0,599.4000000000001,3501,$150.00,Local Listing (City),1
4626.0,2767.0,948.0,0.0,948.0,3503,$199.00,Online Presence Package A,1
4648.0,3012.0,479.88,0.0,479.88,3502,$100.00,Online Presence Package A,1
4649.0,3018.0,479.88,0.0,479.88,3502,$100.00,Local Listing (City),1
4650.0,3029.0,479.88,0.0,479.88,3502,$100.00,Local Listing (City),1
